ID	Name	GPR	LB	UB	Equation	Subsystem
R_MVRXN_187__MVRXN_194	3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)__3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)	( PFLU1553 ) or ( PFLU3027 )	0.0	1000.0	M_r20 + M_r1299 <=> M_r1077 + M_r32 + M_r1300	
R_MVRXN_16_MVRXN_168	3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)__3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)	( PFLU3030 ) or ( PFLU1553 )	-1000.0	1000.0	M_r20 <=> M_r1082 + M_r14	
R_MVRXN_184__MVRXN_191	3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)__3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)	( PFLU1553 ) or ( PFLU3027 )	0.0	1000.0	M_r21 + M_r1299 <=> M_r1077 + M_r33 + M_r1300	
R_MVRXN_158__MVRXN_165	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)__3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)	( PFLU3030 ) or ( PFLU1553 )	-1000.0	1000.0	M_r21 <=> M_r1082 + M_r8	
R_MVRXN_189__MVRXN_196	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)__3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	( PFLU1553 ) or ( PFLU3027 )	0.0	1000.0	M_r1299 + M_r22 <=> M_r1077 + M_r34 + M_r1300	
R_MVRXN_163__MVRXN_170	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)__3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)	( PFLU3030 ) or ( PFLU1553 )	-1000.0	1000.0	M_r22 <=> M_r1082 + M_r18	
R_MVRXN_185__MVRXN_192	3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)__3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)	( PFLU1553 ) or ( PFLU3027 )	0.0	1000.0	M_r23 + M_r1299 <=> M_r1077 + M_r36 + M_r1300	
R_MVRXN_159__MVRXN_166	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)__3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)	( PFLU3030 ) or ( PFLU1553 )	-1000.0	1000.0	M_r23 <=> M_r1082 + M_r10	
R_MVRXN_188__MVRXN_195	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)__3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	( PFLU1553 ) or ( PFLU3027 )	0.0	1000.0	M_r1299 + M_r25 <=> M_r1077 + M_r1300 + M_r37	
R_MVRXN_162__MVRXN_169	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)__3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	( PFLU3030 ) or ( PFLU1553 )	-1000.0	1000.0	M_r25 <=> M_r1082 + M_r15	
R_ENZRXN3EM_420__ENZRXN3EM_617__ENZRXN3EM_641	putative enoyl-CoA hydratase__putative phenylacetic acid degradation enoyl-CoA hydratase__putative enoyl-CoA hydratase	( PFLU4657 ) or ( PFLU3030 ) or ( PFLU2777 )	-1000.0	1000.0	M_r598 <=> M_r1082 + M_r859	
R_MVRXN_200__MVRXN_207	3-ketoacyl-CoA thiolase__3-ketoacyl-CoA thiolase	( PFLU1554 ) or ( PFLU3028 )	0.0	1000.0	M_r850 + M_r31 <=> M_r1338 + M_r726	
R_MVRXN_20_MVRXN_208	3-ketoacyl-CoA thiolase__3-ketoacyl-CoA thiolase	( PFLU1554 ) or ( PFLU3028 )	0.0	1000.0	M_r32 + M_r850 <=> M_r11 + M_r726	
R_MVRXN_198__MVRXN_205	3-ketoacyl-CoA thiolase__3-ketoacyl-CoA thiolase	( PFLU1554 ) or ( PFLU3028 )	0.0	1000.0	M_r850 + M_r33 <=> M_r805 + M_r726	
R_MVRXN_203__MVRXN_210	3-ketoacyl-CoA thiolase__3-ketoacyl-CoA thiolase	( PFLU1554 ) or ( PFLU3028 )	0.0	1000.0	M_r850 + M_r34 <=> M_r16 + M_r726	
R_MVRXN_199__MVRXN_206	3-ketoacyl-CoA thiolase__3-ketoacyl-CoA thiolase	( PFLU1554 ) or ( PFLU3028 )	0.0	1000.0	M_r850 + M_r36 <=> M_r9 + M_r726	
R_MVRXN_202__MVRXN_209	3-ketoacyl-CoA thiolase__3-ketoacyl-CoA thiolase	( PFLU1554 ) or ( PFLU3028 )	0.0	1000.0	M_r850 + M_r37 <=> M_r12 + M_r726	
R_MVRXN_252	Rubredoxin-NAD reductase reversible	( PFLU6033 )	-1000.0	1000.0	M_r50 + M_r1299 <=> M_r51 + M_r1077 + M_r1300	
R_ENZRXN3EM_1559	alkane hydroxylase	( PFLU3535 )	-1000.0	1000.0	M_r50 + M_r1330 + M_r1334 <=> M_r1082 + M_r51 + M_r1337	
R_ENZRXN3EM_1713	(S)-3-hydroxybutyryl-CoA dehydrogenase	( PFLU1553 )	0.0	1000.0	M_r721 + M_r1077 + M_r1300 <=> M_r598 + M_r1299	
R_ENZRXN3EM_1_ENZRXN3EM_583	acyl-coenzyme A dehydrogenase__putative acyl-CoA dehydrogenase	( PFLU1865 ) or ( PFLU3475 )	-1000.0	1000.0	M_r733 + M_r1001 <=> M_r1000 + M_r1397	
R_ENZRXN3EM_618__ENZRXN3EM_42_ENZRXN3EM_642	putative phenylacetic acid degradation enoyl-CoA hydratase__putative enoyl-CoA hydratase__putative enoyl-CoA hydratase	( PFLU3030 ) or ( PFLU4657 ) or ( PFLU2777 )	-1000.0	1000.0	M_r1082 + M_r733 <=> M_r602	
R_MVRXN_17_MVRXN_177	fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling)__fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling)	( PFLU4829 ) or ( PFLU4830 )	0.0	1000.0	M_r787 + M_r850 + M_r86 + M_r1078 <=> M_r942 + M_r1077 + M_r773 + M_r11	
R_MVRXN_172__MVRXN_178	fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling)__fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling)	( PFLU4829 ) or ( PFLU4830 )	0.0	1000.0	M_r787 + M_r87 + M_r850 + M_r1078 <=> M_r942 + M_r1077 + M_r773 + M_r12	
R_MVRXN_174__MVRXN_180	fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling)__fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling)	( PFLU4829 ) or ( PFLU4830 )	0.0	1000.0	M_r787 + M_r850 + M_r1078 + M_r28 <=> M_r942 + M_r1077 + M_r773 + M_r17	
R_MVRXN_175__MVRXN_181	fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling)__fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling)	( PFLU4829 ) or ( PFLU4830 )	0.0	1000.0	M_r787 + M_r850 + M_r1078 + M_r29 <=> M_r942 + M_r1077 + M_r773 + M_r9	
R_MVRXN_173__MVRXN_179	fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling)__fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling)	( PFLU4829 ) or ( PFLU4830 )	0.0	1000.0	M_r787 + M_r30 + M_r850 + M_r1078 <=> M_r942 + M_r1077 + M_r773 + M_r16	
R_MVRXN_153	acyl-CoA dehydrogenase (decanoyl-CoA)	( PFLU1865 )	-1000.0	1000.0	M_r1000 + M_r11 <=> M_r1001 + M_r1489	
R_MVRXN_154	acyl-CoA dehydrogenase (dodecanoyl-CoA)	( PFLU1865 )	-1000.0	1000.0	M_r1000 + M_r12 <=> M_r1001 + M_r14	
R_MVRXN_151	acyl-CoA dehydrogenase (hexanoyl-CoA)	( PFLU1865 )	-1000.0	1000.0	M_r1000 + M_r9 <=> M_r1001 + M_r8	
R_MVRXN_152	acyl-CoA dehydrogenase (octanoyl-CoA)	( PFLU1865 )	-1000.0	1000.0	M_r1000 + M_r1338 <=> M_r10 + M_r1001	
R_MVRXN_156	acyl-CoA dehydrogenase (hexadecanoyl-CoA)	( PFLU1865 )	-1000.0	1000.0	M_r1000 + M_r17 <=> M_r1001 + M_r18	
R_MVRXN_155	acyl-CoA dehydrogenase (tetradecanoyl-CoA)	( PFLU1865 )	-1000.0	1000.0	M_r1000 + M_r16 <=> M_r1001 + M_r15	
R_ENZRXN3EM_107_ENZRXN3EM_1239__ENZRXN3EM_129_ENZRXN3EM_1317__ENZRXN3EM_1414	putative medium-chain-fatty-acid--CoA ligase__putative long-chain-fatty-acid-CoA ligase__putative acyl-CoA synthetase__putative long-chain-fatty-acid--CoA ligase__putative long-chain-fatty-acid--CoA ligase	( PFLU0922 ) or ( PFLU3122 ) or ( PFLU3525 ) or ( PFLU3888 ) or ( PFLU4830 )	0.0	1000.0	M_r787 + M_r850 + M_r1335 <=> M_r942 + M_r773 + M_r1338	
R_ENZRXN3EM_524	putative 2,4-dienoyl-CoA reductase	( PFLU3915 )	-1000.0	1000.0	M_r1301 + M_r1489 <=> M_r1077 + M_r1487 + M_r1303	
R_ENZRXN3EM_1397	4-amino-4-deoxychorismate lyase	( PFLU4702 )	0.0	1000.0	M_r623 <=> M_r1416 + M_r1352	
R_ENZRXN3EM_1454__ENZRXN3EM_324	putative 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase__2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	( PFLU5586 ) or ( PFLU5240 )	0.0	1000.0	M_r687 + M_r787 <=> M_r773 + M_r1347	
R_MVRXN_214	dihydroneopterin triphosphate phosphatase	( PFLU2116 )	0.0	1000.0	M_r1082 + M_r696 <=> M_r930 + M_r942	
R_ENZRXN3EM_15	D-erythro-7,8-dihydroneopterin tri P epimerase	( PFLU5159 )	-1000.0	1000.0	M_r696 <=> M_r928	
R_ENZRXN3EM_1148	putative 6-pyruvoyl tetrahydrobiopterin synthase	( PFLU2116 )	0.0	1000.0	M_r696 <=> M_r693 + M_r1384	
R_MVRXN_217	dihydropterin phosphate phosphatase		0.0	1000.0	M_r1082 + M_r40 <=> M_r1364 + M_r927	
R_MVRXN_216	dihydropterin triphosphate phosphatase	( PFLU2116 )	0.0	1000.0	M_r1082 + M_r928 <=> M_r942 + M_r40	
R_ENZRXN3EM_14	D-erythro-7,8-dihydroneopterin tri P epimerase	( PFLU5159 )	-1000.0	1000.0	M_r929 <=> M_r927	
R_ENZRXN3EM_274	dihydroneopterin aldolase	( PFLU5587 )	0.0	1000.0	M_r929 <=> M_r687 + M_r1064	
R_MVRXN_215	dihydroneopterin phosphate phosphatase		0.0	1000.0	M_r1082 + M_r930 <=> M_r929 + M_r1364	
R_ENZRXN3EM_1062__ENZRXN3EM_1086__ENZRXN3EM_1177__ENZRXN3EM_1184__ENZRXN3EM_1235__ENZRXN3EM_1263__ENZRXN3EM_1268__ENZRXN3EM_1272__ENZRXN3EM_1336	putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase__aldehyde dehydrogenase family protein__putative aldehyde dehydrogenase__putative aldehyde dehydrogenase	( PFLU0850 ) or ( PFLU1214 ) or ( PFLU2349 ) or ( PFLU2370 ) or ( PFLU3090 ) or ( PFLU3291 ) or ( PFLU3299 ) or ( PFLU3306 ) or ( PFLU4112 )	0.0	1000.0	M_r1082 + M_r1064 + M_r1299 <=> M_r1077 + M_r1065 + M_r1300	
R_ENZRXN3EM_1110__ENZRXN3EM_1363__ENZRXN3EM_342	putative GTP cyclohydrolase I__putative GTP cyclohydrolase I__GTP cyclohydrolase I	( PFLU1578 ) or ( PFLU4345 ) or ( PFLU5158 )	0.0	1000.0	M_r1082 + M_r1070 <=> M_r1009 + M_r696	
R_ENZRXN3EM_481	dihydrofolate:folylpolyglutamate synthetase; dihydrofolate synthetase	( PFLU4186 )	0.0	1000.0	M_r697 + M_r787 + M_r1176 <=> M_r695 + M_r1364 + M_r745	
R_ENZRXN3EM_1392	para-aminobenzoate synthase component I	( PFLU4637 )	0.0	1000.0	M_r1181 + M_r827 <=> M_r623 + M_r1176	
R_ENZRXN3EM_1444	dihydropteroate synthase	( PFLU5259 )	0.0	1000.0	M_r1352 + M_r1347 <=> M_r697 + M_r942	
R_ENZRXN3EM_898	1-phosphofructokinase	( PFLU0805 )	-1000.0	1000.0	M_r787 + M_r1012 <=> M_r1011 + M_r745	
R_ENZRXN3EM_1024	putative 2-dehydro-3-deoxygalactonokinase	( PFLU0030 )	-1000.0	1000.0	M_r787 + M_r1412 <=> M_r1424 + M_r745	
R_ENZRXN3EM_63	DgoA; putative 2-dehydro-3-deoxy-6-phosphogalactonate aldolase	( PFLU0031 )	0.0	1000.0	M_r1424 <=> M_r1416 + M_r919	
R_ENZRXN3EM_1005	galactonate dehydratase	( PFLU0032 )	-1000.0	1000.0	M_r906 <=> M_r1082 + M_r1412	
R_ENZRXN3EM_1231	putative 2-keto-4-pentenoate hydratase	( PFLU3080 )	0.0	1000.0	M_r1082 + M_r629 <=> M_r630	
R_ENZRXN3EM_808	protocatechuate 3,4-dioxygenase	( PFLU1367 and PFLU1366 )	0.0	1000.0	M_r1020 + M_r1330 <=> M_r1082 + M_r577	
R_ENZRXN3EM_723__ENZRXN3EM_821	enolase__enolase	( PFLU1903 ) or ( PFLU1291 )	-1000.0	1000.0	M_r575 <=> M_r1082 + M_r1367	
R_ENZRXN3EM_252	phosphoglycerate kinase	( PFLU5705 )	-1000.0	1000.0	M_r787 + M_r612 <=> M_r1036 + M_r745	
R_ENZRXN3EM_973	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	( PFLU0337 )	-1000.0	1000.0	M_r612 <=> M_r575	
R_ENZRXN3EM_1165__ENZRXN3EM_1250__ENZRXN3EM_32_ENZRXN3EM_398	putative acetyl-CoA synthetase__acetyl-CoA synthetase__acetyl-coenzyme A synthetase__acetyl-coenzyme A synthetase	( PFLU2290 ) or ( PFLU3213 ) or ( PFLU5244 ) or ( PFLU4766 )	0.0	1000.0	M_r787 + M_r850 + M_r717 <=> M_r942 + M_r773 + M_r726	
R_MTRXN_41	Czc complex; cobalt transport out via antiport	( PFLU0696 and PFLU0697 and PFLU0698 and PFLU0699 )	0.0	1000.0	M_r1078 + M_r844 <=> M_r1077 + M_r282	
R_MTRXN_85	MgtE; cobalt transport in via permease (no H+)	( PFLU4745 )	0.0	1000.0	M_r282 <=> M_r844	
R_ENZRXN3EM_1164__ENZRXN3EM_1249	putative acetyl-CoA synthetase__acetyl-CoA synthetase	( PFLU2290 ) or ( PFLU3213 )	0.0	1000.0	M_r787 + M_r850 + M_r717 <=> M_r1364 + M_r745 + M_r726	
R_ENZRXN3EM_945	dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	( PFLU0459 )	-1000.0	1000.0	M_r533 + M_r726 <=> M_r850 + M_r536	
R_ENZRXN3EM_370__ENZRXN3EM_746	pyruvate kinase__pyruvate kinase	( PFLU4949 ) or ( PFLU1799 )	0.0	1000.0	M_r1367 + M_r745 <=> M_r1416 + M_r787	
R_MVRXN_280__MVRXN_281	Pyruvate dehydrogenase complex _Pyruvate dehydrogenase complex 2	( PFLU0459 and PFLU0460 and PFLU1822 ) or ( PFLU3918 and PFLU3920 and PFLU1822 )	0.0	1000.0	M_r1416 + M_r850 + M_r1299 <=> M_r843 + M_r1077 + M_r1300 + M_r726	
R_ENZRXN3EM_209	putative aldehyde dehydrogenase	( PFLU5976 )	-1000.0	1000.0	M_r1082 + M_r919 + M_r1299 <=> M_r612 + M_r1077 + M_r1300	
R_ENZRXN3EM_368__ENZRXN3EM_773	glyceraldehyde 3-phosphate dehydrogenase _glyceraldehyde-3-phosphate dehydrogenase	( PFLU4965 ) or ( PFLU1566 )	-1000.0	1000.0	M_r919 + M_r1299 + M_r1364 <=> M_r1077 + M_r1036 + M_r1300	
R_ENZRXN3EM_4704	ENZRXN3EM-4704	( PFLU4684 and PFLU4682 and PFLU4683 )	0.0	1000.0	M_r1082 + M_r787 + M_r525 <=> M_r524 + M_r1364 + M_r745	
R_MTRXN_84	AraFGH; L-arabinose ABC transporter	( PFLU4682 and PFLU4683 and PFLU4684 )	0.0	1000.0	M_r1082 + M_r787 + M_r525 <=> M_r524 + M_r1364 + M_r745	
R_ENZRXN3EM_318	triosephosphate isomerase	( PFLU5257 )	-1000.0	1000.0	M_r919 <=> M_r933	
R_ENZRXN3EM_513__ENZRXN3EM_737	dihydrolipoamide dehydrogenase__dihydrolipoyl dehydrogenase	( PFLU3967 ) or ( PFLU1822 )	-1000.0	1000.0	M_r533 + M_r1299 <=> M_r1077 + M_r531 + M_r1300	
R_ENZRXN3EM_983	phosphoenolpyruvate carboxykinase [ATP]	( PFLU0267 )	0.0	1000.0	M_r787 + M_r1349 <=> M_r843 + M_r1367 + M_r745	
R_ENZRXN3EM_523__ENZRXN3EM_606__ENZRXN3EM_944	pyruvate dehydrogenase E1 component__pyruvate dehydrogenase E1 component__pyruvate dehydrogenase E1 component	( PFLU3920 ) or ( PFLU3193 ) or ( PFLU0460 )	0.0	1000.0	M_r1416 + M_r531 <=> M_r843 + M_r536	
R_ENZRXN3EM_463__ENZRXN3EM_499__ENZRXN3EM_607	aspartate aminotransferase__aspartate aminotransferase__aspartate aminotransferase	( PFLU4293 ) or ( PFLU4027 ) or ( PFLU3176 )	-1000.0	1000.0	M_r1313 + M_r616 <=> M_r1176 + M_r617	
R_ENZRXN3EM_990	4-aminobutyrate aminotransferase	( PFLU0181 )	-1000.0	1000.0	M_r925 + M_r1313 <=> M_r1176 + M_r1252	
R_ENZRXN3EM_1325__ENZRXN3EM_1430	putative 4-aminobutyrate aminotransferase__putative 4-aminobutyrate aminotransferase	( PFLU4036 ) or ( PFLU5130 )	-1000.0	1000.0	M_r1313 + M_r626 <=> M_r1176 + M_r1458	
R_ENZRXN3EM_1326__ENZRXN3EM_1431	putative 4-aminobutyrate aminotransferase__putative 4-aminobutyrate aminotransferase	( PFLU4036 ) or ( PFLU5130 )	-1000.0	1000.0	M_r559 + M_r1313 <=> M_r1176 + M_r1224	
R_ENZRXN3EM_380	carbamate kinase	( PFLU4893 )	-1000.0	1000.0	M_r787 + M_r843 + M_r771 <=> M_r815 + M_r745	
R_ENZRXN3EM_78__ENZRXN3EM_972__ENZRXN3EM_1106__ENZRXN3EM_115_ENZRXN3EM_1228__ENZRXN3EM_1467__ENZRXN3EM_1468	GlnT; glutamine synthetase III__glutamine synthetase__putative glutamine synthetase__putative glutamine synthetase__putative glutamine synthetase__putative glutamine synthetase__putative glutamine synthetase	( PFLU2323 ) or ( PFLU0348 ) or ( PFLU1514 ) or ( PFLU2163 ) or ( PFLU3065 ) or ( PFLU5847 ) or ( PFLU5849 )	0.0	1000.0	M_r787 + M_r771 + M_r1176 <=> M_r1181 + M_r1364 + M_r745	
R_ENZRXN3EM_187	glucosamine--fructose-6-phosphate aminotransferase	( PFLU6114 )	0.0	1000.0	M_r1181 + M_r1013 <=> M_r1176 + M_r915	
R_ENZRXN3EM_245	glutathione synthetase	( PFLU5753 )	0.0	1000.0	M_r1060 + M_r787 + M_r1145 <=> M_r1052 + M_r1364 + M_r745	
R_ENZRXN3EM_870	UDP-N-acetylmuramate--L-alanine ligase	( PFLU0948 )	0.0	1000.0	M_r422 + M_r787 + M_r1156 <=> M_r423 + M_r1364 + M_r745	
R_ENZRXN3EM_464__ENZRXN3EM_500__ENZRXN3EM_608__ENZRXN3EM_1156__ENZRXN3EM_1376	aspartate aminotransferase__aspartate aminotransferase__aspartate aminotransferase__putative aspartate aminotransferase__aminotransferase	( PFLU4293 ) or ( PFLU4027 ) or ( PFLU3176 ) or ( PFLU2233 ) or ( PFLU4460 )	-1000.0	1000.0	M_r1165 + M_r1313 <=> M_r1176 + M_r1349	
R_ENZRXN3EM_984	glutamate--cysteine ligase	( PFLU0256 )	0.0	1000.0	M_r787 + M_r1174 + M_r1176 <=> M_r1145 + M_r1364 + M_r745	
R_ENZRXN3EM_314	NADP-specific glutamate dehydrogenase	( PFLU5326 )	-1000.0	1000.0	M_r1082 + M_r1176 + M_r1301 <=> M_r771 + M_r1077 + M_r1303 + M_r1313	
R_ENZRXN3EM_1565	glutamate racemase	( PFLU0741 )	-1000.0	1000.0	M_r1176 <=> M_r918	
R_ENZRXN3EM_1172__ENZRXN3EM_957__ENZRXN3EM_1078	glutamate synthase__glutamate synthase__putative glutamate synthase	( PFLU2325 and PFLU2326 ) or ( PFLU0415 and PFLU0414 ) or ( PFLU1107 )	0.0	1000.0	M_r1181 + M_r1077 + M_r1303 + M_r1313 <=> 2.0 M_r1176 + M_r1301	
R_ENZRXN3EM_1064	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase	( PFLU0861 and PFLU0862 and PFLU0860 )	0.0	1000.0	M_r1181 + M_r787 + M_r1050 <=> M_r1176 + M_r1364 + M_r745 + M_r1049	
R_ENZRXN3EM_1297	putative glutaminase	( PFLU3587 )	0.0	1000.0	M_r1082 + M_r1181 <=> M_r771 + M_r1176	
R_ENZRXN3EM_13	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase	( PFLU0860 and PFLU0862 and PFLU0861 )	0.0	1000.0	M_r1170 + M_r1181 + M_r787 <=> M_r786 + M_r1176 + M_r1364 + M_r745	
R_ENZRXN3EM_722__ENZRXN3EM_992	succinate-semialdehyde dehydrogenase__succinate-semialdehyde dehydrogenase [NADP+]	( PFLU1938 ) or ( PFLU0180 )	-1000.0	1000.0	M_r1082 + M_r1301 + M_r1458 <=> M_r1077 + M_r1303 + M_r1456	
R_ENZRXN3EM_532	glutaminyl-tRNA synthetase	( PFLU3872 )	0.0	1000.0	M_r1181 + M_r787 + M_r1499 <=> M_r942 + M_r773 + M_r69	
R_ENZRXN3EM_472	putative glutamyl-tRNA synthetase	( PFLU4207 )	0.0	1000.0	M_r787 + M_r1176 + M_r1500 <=> M_r70 + M_r942 + M_r773	
R_ENZRXN3EM_872	UDP-N-acetylmuramoylalanine--D-glutamate ligase	( PFLU0945 )	0.0	1000.0	M_r423 + M_r787 + M_r918 <=> M_r424 + M_r1364 + M_r745	
R_MVRXN_1	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	( PFLU4658 )	0.0	1000.0	M_r5 + M_r290 <=> M_r1 + M_r112	
R_MVRXN_3	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)	( PFLU4658 )	0.0	1000.0	M_r335 + M_r6 <=> M_r334 + M_r1	
R_MVRXN_2	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)	( PFLU4658 )	0.0	1000.0	M_r323 + M_r312 <=> M_r1 + M_r223	
R_MVRXN_5	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)	( PFLU4658 )	0.0	1000.0	M_r353 + M_r354 <=> M_r368 + M_r1	
R_MVRXN_4	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	( PFLU4658 )	0.0	1000.0	M_r352 + M_r351 <=> M_r359 + M_r1	
R_MVRXN_7	cardiolipin synthase (periplasmic, n-C12:0)	( PFLU6096 )	-1000.0	1000.0	2.0 M_r24 <=> M_r1057 + M_r190	
R_MVRXN_8	cardiolipin synthase (periplasmic, n-C16:0)	( PFLU6096 )	-1000.0	1000.0	2.0 M_r35 <=> M_r201 + M_r1057	
R_MVRXN_9	cardiolipin synthase (periplasmic, n-C16:1)	( PFLU6096 )	-1000.0	1000.0	2.0 M_r46 <=> M_r212 + M_r1057	
R_MVRXN_10	cardiolipin synthase (periplasmic, n-C18:0)	( PFLU6096 )	-1000.0	1000.0	2.0 M_r57 <=> M_r224 + M_r1057	
R_MVRXN_11	cardiolipin synthase (periplasmic, n-C18:1)	( PFLU6096 )	-1000.0	1000.0	2.0 M_r68 <=> M_r235 + M_r1057	
R_MVRXN_53	Phosphatidylserine syntase (n-C12:0)	( PFLU2917 )	0.0	1000.0	M_r355 + M_r1213 <=> M_r1077 + M_r135 + M_r839	
R_MVRXN_43	Phosphatidylglycerol synthase (n-C12:0)	( PFLU2191 )	0.0	1000.0	M_r355 + M_r1452 <=> M_r1077 + M_r839 + M_r79	
R_MVRXN_55	Phosphatidylserine syntase (n-C16:1)	( PFLU2917 )	0.0	1000.0	M_r356 + M_r1213 <=> M_r1077 + M_r157 + M_r839	
R_MVRXN_45	Phosphatidylglycerol synthase (n-C16:1)	( PFLU2191 )	0.0	1000.0	M_r356 + M_r1452 <=> M_r1077 + M_r101 + M_r839	
R_MVRXN_54	Phosphatidylserine syntase (n-C16:0)	( PFLU2917 )	0.0	1000.0	M_r357 + M_r1213 <=> M_r1077 + M_r146 + M_r839	
R_MVRXN_44	Phosphatidylglycerol synthase (n-C16:0)	( PFLU2191 )	0.0	1000.0	M_r357 + M_r1452 <=> M_r1077 + M_r839 + M_r90	
R_MVRXN_57	Phosphatidylserine syntase (n-C18:1)	( PFLU2917 )	0.0	1000.0	M_r358 + M_r1213 <=> M_r1077 + M_r179 + M_r839	
R_MVRXN_47	Phosphatidylglycerol synthase (n-C18:1)	( PFLU2191 )	0.0	1000.0	M_r358 + M_r1452 <=> M_r1077 + M_r124 + M_r839	
R_MVRXN_56	Phosphatidylserine syntase (n-C18:0)	( PFLU2917 )	0.0	1000.0	M_r360 + M_r1213 <=> M_r1077 + M_r168 + M_r839	
R_MVRXN_46	Phosphatidylglycerol synthase (n-C18:0)	( PFLU2191 )	0.0	1000.0	M_r1452 + M_r360 <=> M_r1077 + M_r113 + M_r839	
R_MVRXN_12	CDP-diacylglycerol synthetase (n-C12:0)	( PFLU1275 )	0.0	1000.0	M_r112 + M_r860 + M_r1077 <=> M_r942 + M_r355	
R_MVRXN_13	CDP-diacylglycerol synthetase (n-C16:0)	( PFLU1275 )	0.0	1000.0	M_r860 + M_r1077 + M_r223 <=> M_r357 + M_r942	
R_MVRXN_14	CDP-diacylglycerol synthetase (n-C16:1)	( PFLU1275 )	0.0	1000.0	M_r334 + M_r860 + M_r1077 <=> M_r356 + M_r942	
R_MVRXN_15	CDP-diacylglycerol synthetase (n-C18:0)	( PFLU1275 )	0.0	1000.0	M_r359 + M_r860 + M_r1077 <=> M_r942 + M_r360	
R_MVRXN_16	CDP-diacylglycerol synthetase (n-C18:1)	( PFLU1275 )	0.0	1000.0	M_r368 + M_r860 + M_r1077 <=> M_r358 + M_r942	
R_MVRXN_17	glycerol-3-phosphate acyltransferase (C12:0)	( PFLU1255 )	0.0	1000.0	M_r5 + M_r1452 <=> M_r1 + M_r290	
R_MVRXN_6	alcohol dehydrogenase (glycerol)		-1000.0	1000.0	M_r1077 + M_r1055 + M_r1300 <=> M_r1299 + M_r1057	
R_ENZRXN3EM_207	putative aldehyde dehydrogenase	( PFLU5976 )	-1000.0	1000.0	M_r1082 + M_r1055 + M_r1299 <=> M_r1077 + M_r1056 + M_r1300	
R_ENZRXN3EM_1310__ENZRXN3EM_852	glycerol kinase__glycerol kinase	( PFLU3723 ) or ( PFLU1142 )	0.0	1000.0	M_r787 + M_r1057 <=> M_r1452 + M_r745	
R_MVRXN_48	Phosphatidylserine decarboxylase (n-C12:0)	( PFLU0505 )	0.0	1000.0	M_r1077 + M_r135 <=> M_r379 + M_r843	
